ts," -0.0025362912490726336]""","[0.0, 1.05, 0.0]",0.0,0.0.1,0.0.2,0.0.3
"[-0.04227501584971235, 0.03190215884234654, 0.007768496361651983]","[0.04333005919302663, -0.191994379478512, 0.015081368878798289]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04227501584971235, 0.03171016446286803, 0.007768496361651983]","[0.04333005919302663, -0.191994379478512, 0.015081368878798289]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04222909116550436, 0.03171016446286803, 0.007768496361651983]","[0.04592468420799162, -0.1890636358210171, 0.014903033902296907]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04222909116550436, 0.03171016446286803, 0.00778339939555428]","[0.04592468420799162, -0.1890636358210171, 0.014903033902296907]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04222909116550436, 0.03152110082704701, 0.00778339939555428]","[0.04592468420799162, -0.1890636358210171, 0.014903033902296907]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04218065355779899, 0.03152110082704701, 0.00778339939555428]","[0.048437607705363595, -0.18616445308001356, 0.014729663852203027]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04218065355779899, 0.03152110082704701, 0.007798129059406483]","[0.048437607705363595, -0.18616445308001356, 0.014729663852203027]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04218065355779899, 0.031334936373967, 0.007798129059406483]","[0.048437607705363595, -0.18616445308001356, 0.014729663852203027]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04212978968081664, 0.031334936373967, 0.007798129059406483]","[0.05086387698235301, -0.18332073469089216, 0.01456211581132242]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04212978968081664, 0.031334936373967, 0.007812691175217806]","[0.05086387698235301, -0.18332073469089216, 0.01456211581132242]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04212978968081664, 0.031151615639276105, 0.007812691175217806]","[0.05086387698235301, -0.18332073469089216, 0.01456211581132242]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04207658886567169, 0.031151615639276105, 0.007812691175217806]","[0.053200815144947844, -0.18054298702867982, 0.014411036474922673]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04207658886567169, 0.031151615639276105, 0.007827102211692728]","[0.053200815144947844, -0.18054298702867982, 0.014411036474922673]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04207658886567169, 0.030971072652247425, 0.007827102211692728]","[0.053200815144947844, -0.18054298702867982, 0.014411036474922673]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.042021139583696666, 0.030971072652247425, 0.007827102211692728]","[0.055449281975025744, -0.1776574552809322, 0.01426582489965321]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.042021139583696666, 0.030971072652247425, 0.007841368036592382]","[0.055449281975025744, -0.1776574552809322, 0.01426582489965321]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.042021139583696666, 0.030793415196966493, 0.007841368036592382]","[0.055449281975025744, -0.1776574552809322, 0.01426582489965321]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0419635337454677, 0.030793415196966493, 0.007841368036592382]","[0.05760583822896764, -0.1747200363938703, 0.014126742260180125]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0419635337454677, 0.030793415196966493, 0.007855494778852562]","[0.05760583822896764, -0.1747200363938703, 0.014126742260180125]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0419635337454677, 0.030618695160572622, 0.007855494778852562]","[0.05760583822896764, -0.1747200363938703, 0.014126742260180125]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04190386749988649, 0.030618695160572622, 0.007855494778852562]","[0.05966624558120803, -0.17178036809119626, 0.013994244444528667]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04190386749988649, 0.030618695160572622, 0.00786948902329709]","[0.05966624558120803, -0.17178036809119626, 0.013994244444528667]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04190386749988649, 0.030446914792481426, 0.00786948902329709]","[0.05966624558120803, -0.17178036809119626, 0.013994244444528667]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04184223921859309, 0.030446914792481426, 0.00786948902329709]","[0.06162828129339937, -0.16889552155512078, 0.013868096241112515]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04184223921859309, 0.030446914792481426, 0.007883357119538203]","[0.06162828129339937, -0.16889552155512078, 0.013868096241112515]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04184223921859309, 0.030278019270926305, 0.007883357119538203]","[0.06162828129339937, -0.16889552155512078, 0.013868096241112515]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04177875136631024, 0.030278019270926305, 0.007883357119538203]","[0.06348785228284942, -0.1661146726701125, 0.013783402016088672]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04177875136631024, 0.030278019270926305, 0.007897140521554291]","[0.06348785228284942, -0.1661146726701125, 0.013783402016088672]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04177875136631024, 0.030111904598256193, 0.007897140521554291]","[0.06348785228284942, -0.1661146726701125, 0.013783402016088672]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041713516304021085, 0.030111904598256193, 0.007897140521554291]","[0.06523506228915676, -0.1631356230765678, 0.013685961184638218]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041713516304021085, 0.030111904598256193, 0.00791082648273893]","[0.06523506228915676, -0.1631356230765678, 0.013685961184638218]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041713516304021085, 0.029948768975179625, 0.00791082648273893]","[0.06523506228915676, -0.1631356230765678, 0.013685961184638218]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041646645890040156, 0.029948768975179625, 0.00791082648273893]","[0.06687041398092952, -0.1600186329520671, 0.013579256999574074]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041646645890040156, 0.029948768975179625, 0.007924405739738504]","[0.06687041398092952, -0.1600186329520671, 0.013579256999574074]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041646645890040156, 0.029788750342227558, 0.007924405739738504]","[0.06687041398092952, -0.1600186329520671, 0.013579256999574074]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041578249310617904, 0.029788750342227558, 0.007924405739738504]","[0.06839657942225158, -0.15681799549653597, 0.013466082346577646]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041578249310617904, 0.029788750342227558, 0.007937871822085081]","[0.06839657942225158, -0.15681799549653597, 0.013466082346577646]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041578249310617904, 0.029631932346731022, 0.007937871822085081]","[0.06839657942225158, -0.15681799549653597, 0.013466082346577646]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041508441292378254, 0.029631932346731022, 0.007937871822085081]","[0.06980801823965044, -0.1536143298020501, 0.01334942516257806]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041508441292378254, 0.029631932346731022, 0.00795122124724766]","[0.06980801823965044, -0.1536143298020501, 0.01334942516257806]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041508441292378254, 0.029478318016928972, 0.00795122124724766]","[0.06980801823965044, -0.1536143298020501, 0.01334942516257806]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0414373299838271, 0.029478318016928972, 0.00795122124724766]","[0.07111130855115555, -0.15040231963456274, 0.013242898443285162]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0414373299838271, 0.029478318016928972, 0.007964464145690945]","[0.07111130855115555, -0.15040231963456274, 0.013242898443285162]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0414373299838271, 0.02932791569729441, 0.007964464145690945]","[0.07111130855115555, -0.15040231963456274, 0.013242898443285162]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041365028243668035, 0.02932791569729441, 0.007964464145690945]","[0.07230174015906282, -0.14709328922003426, 0.013136753767257342]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041365028243668035, 0.02932791569729441, 0.007977600899458202]","[0.07230174015906282, -0.14709328922003426, 0.013136753767257342]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.041365028243668035, 0.029180822408074375, 0.007977600899458202]","[0.07230174015906282, -0.14709328922003426, 0.013136753767257342]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04129164562156251, 0.029180822408074375, 0.007977600899458202]","[0.07338262210552365, -0.14368315793077818, 0.013034246488692613]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04129164562156251, 0.029180822408074375, 0.007990635145946895]","[0.07338262210552365, -0.14368315793077818, 0.013034246488692613]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04129164562156251, 0.029037139250143597, 0.007990635145946895]","[0.07338262210552365, -0.14368315793077818, 0.013034246488692613]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04121728998154395, 0.029037139250143597, 0.007990635145946895]","[0.0743556400185641, -0.140252958088824, 0.012936005818165244]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04121728998154395, 0.029037139250143597, 0.00800357115176506]","[0.0743556400185641, -0.140252958088824, 0.012936005818165244]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04121728998154395, 0.028896886292054773, 0.00800357115176506]","[0.0743556400185641, -0.140252958088824, 0.012936005818165244]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04114206761887851, 0.028896886292054773, 0.00800357115176506]","[0.07522236266543914, -0.13685514619878741, 0.01284308103851467]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04114206761887851, 0.028896886292054773, 0.008016414232803575]","[0.07522236266543914, -0.13685514619878741, 0.01284308103851467]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04114206761887851, 0.028760031145855985, 0.008016414232803575]","[0.07522236266543914, -0.13685514619878741, 0.01284308103851467]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04106608663011733, 0.028760031145855985, 0.008016414232803575]","[0.07598098876118037, -0.1335691355987649, 0.012735992565680518]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04106608663011733, 0.028760031145855985, 0.008029150225369255]","[0.07598098876118037, -0.1335691355987649, 0.012735992565680518]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.04106608663011733, 0.02862646201025722, 0.008029150225369255]","[0.07598098876118037, -0.1335691355987649, 0.012735992565680518]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0409894574674461, 0.02862646201025722, 0.008029150225369255]","[0.07662916267122538, -0.13017704761694726, 0.012636394777708684]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0409894574674461, 0.02862646201025722, 0.008041786620146964]","[0.07662916267122538, -0.13017704761694726, 0.012636394777708684]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0409894574674461, 0.028496284962640273, 0.008041786620146964]","[0.07662916267122538, -0.13017704761694726, 0.012636394777708684]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03858981057841069, 0.028496284962640273, 0.008041786620146964]","[0.03551989192243643, 0.008373900145488417, 0.011945455739327537]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03858981057841069, 0.028496284962640273, 0.008481551181504992]","[0.03551989192243643, 0.008373900145488417, 0.011945455739327537]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03858981057841069, 0.02633920229197577, 0.008481551181504992]","[0.03551989192243643, 0.008373900145488417, 0.011945455739327537]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03855664317448839, 0.02633920229197577, 0.008481551181504992]","[0.033167403922299, 0.011302946411391457, 0.011991504215515952]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03855664317448839, 0.02633920229197577, 0.008493542685720508]","[0.033167403922299, 0.011302946411391457, 0.011991504215515952]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03855664317448839, 0.02635050523838716, 0.008493542685720508]","[0.033167403922299, 0.011302946411391457, 0.011991504215515952]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03852585702013873, 0.02635050523838716, 0.008493542685720508]","[0.03078615434966292, 0.013940499334157835, 0.011972347512635706]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03852585702013873, 0.02635050523838716, 0.008505515033233144]","[0.03078615434966292, 0.013940499334157835, 0.011972347512635706]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03852585702013873, 0.02636444573772132, 0.008505515033233144]","[0.03078615434966292, 0.013940499334157835, 0.011972347512635706]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03849748409036207, 0.02636444573772132, 0.008505515033233144]","[0.028372929776657174, 0.016606823647447727, 0.011972373945824677]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03849748409036207, 0.02636444573772132, 0.008517487407178968]","[0.028372929776657174, 0.016606823647447727, 0.011972373945824677]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03849748409036207, 0.026381052561368766, 0.008517487407178968]","[0.028372929776657174, 0.016606823647447727, 0.011972373945824677]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03847154759889852, 0.026381052561368766, 0.008517487407178968]","[0.02593649146354765, 0.019242583612421454, 0.011988468691033136]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03847154759889852, 0.026381052561368766, 0.008529475875870001]","[0.02593649146354765, 0.019242583612421454, 0.011988468691033136]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03847154759889852, 0.026400295144981187, 0.008529475875870001]","[0.02593649146354765, 0.019242583612421454, 0.011988468691033136]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03844806254209209, 0.026400295144981187, 0.008529475875870001]","[0.02348505680643126, 0.02178457580254145, 0.01201720773158152]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03844806254209209, 0.026400295144981187, 0.008541493083601583]","[0.02348505680643126, 0.02178457580254145, 0.01201720773158152]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03844806254209209, 0.02642207972078373, 0.008541493083601583]","[0.02348505680643126, 0.02178457580254145, 0.01201720773158152]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0384270366990844, 0.02642207972078373, 0.008541493083601583]","[0.021025843007692335, 0.024258338417345454, 0.012058117800878981]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0384270366990844, 0.02642207972078373, 0.008553551201402462]","[0.021025843007692335, 0.024258338417345454, 0.012058117800878981]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0384270366990844, 0.026446338059201074, 0.008553551201402462]","[0.021025843007692335, 0.024258338417345454, 0.012058117800878981]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.038408480357545946, 0.026446338059201074, 0.008553551201402462]","[0.018556341538453203, 0.026481239727205175, 0.012023097235741922]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.038408480357545946, 0.026446338059201074, 0.008565574298638204]","[0.018556341538453203, 0.026481239727205175, 0.012023097235741922]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.038408480357545946, 0.02647281929892828, 0.008565574298638204]","[0.018556341538453203, 0.026481239727205175, 0.012023097235741922]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.038392408091261584, 0.02647281929892828, 0.008565574298638204]","[0.016072266284361536, 0.02871451750480203, 0.012007475726367664]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.038392408091261584, 0.02647281929892828, 0.008577581774364572]","[0.016072266284361536, 0.02871451750480203, 0.012007475726367664]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.038392408091261584, 0.02650153381643308, 0.008577581774364572]","[0.016072266284361536, 0.02871451750480203, 0.012007475726367664]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03837882572994168, 0.02650153381643308, 0.008577581774364572]","[0.013582361319902647, 0.030938116320669562, 0.012008986395969229]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03837882572994168, 0.02650153381643308, 0.00858959076076054]","[0.013582361319902647, 0.030938116320669562, 0.012008986395969229]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03837882572994168, 0.02653247193275375, 0.00858959076076054]","[0.013582361319902647, 0.030938116320669562, 0.012008986395969229]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.038367731483748384, 0.02653247193275375, 0.00858959076076054]","[0.011094246193298074, 0.03309259397777861, 0.012023988041771558]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.038367731483748384, 0.02653247193275375, 0.008601614748802312]","[0.011094246193298074, 0.03309259397777861, 0.012023988041771558]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.038367731483748384, 0.02656556452673153, 0.008601614748802312]","[0.011094246193298074, 0.03309259397777861, 0.012023988041771558]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0383591178965264, 0.02656556452673153, 0.008601614748802312]","[0.00861358722198391, 0.03516527929373764, 0.012050601671169045]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0383591178965264, 0.02656556452673153, 0.008613665350473481]","[0.00861358722198391, 0.03516527929373764, 0.012050601671169045]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.0383591178965264, 0.026600729806025267, 0.008613665350473481]","[0.00861358722198391, 0.03516527929373764, 0.012050601671169045]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03835297577220587, 0.026600729806025267, 0.008613665350473481]","[0.006142124320526743, 0.03706099096476012, 0.012054974059398302]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03835297577220587, 0.026600729806025267, 0.00862572032453288]","[0.006142124320526743, 0.03706099096476012, 0.012054974059398302]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03835297577220587, 0.026637790796990028, 0.00862572032453288]","[0.006142124320526743, 0.03706099096476012, 0.012054974059398302]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.038349299651075495, 0.026637790796990028, 0.00862572032453288]","[0.0036761211303776298, 0.03891889341859148, 0.012071854733428783]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.038349299651075495, 0.026637790796990028, 0.008637792179266308]","[0.0036761211303776298, 0.03891889341859148, 0.012071854733428783]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.038349299651075495, 0.02667670969040862, 0.008637792179266308]","[0.0036761211303776298, 0.03891889341859148, 0.012071854733428783]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03834807886128407, 0.02667670969040862, 0.008637792179266308]","[0.001220789791422927, 0.040683002809675795, 0.012097883300685175]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03834807886128407, 0.02667670969040862, 0.008649890062566994]","[0.001220789791422927, 0.040683002809675795, 0.012097883300685175]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03834807886128407, 0.026717392693218295, 0.008649890062566994]","[0.001220789791422927, 0.040683002809675795, 0.012097883300685175]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03834929261876737, 0.026717392693218295, 0.008649890062566994]","[-0.0012137574832982168, 0.04240005936614888, 0.012132325380926831]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03834929261876737, 0.026717392693218295, 0.00866202238794792]","[-0.0012137574832982168, 0.04240005936614888, 0.012132325380926831]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03834929261876737, 0.026759792752584444, 0.00866202238794792]","[-0.0012137574832982168, 0.04240005936614888, 0.012132325380926831]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03835291361827896, 0.026759792752584444, 0.00866202238794792]","[-0.003620999511587397, 0.04403804187941979, 0.01217226368476279]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03835291361827896, 0.026759792752584444, 0.008674194651632683]","[-0.003620999511587397, 0.04403804187941979, 0.01217226368476279]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03835291361827896, 0.026803830794463863, 0.008674194651632683]","[-0.003620999511587397, 0.04403804187941979, 0.01217226368476279]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03835892098236612, 0.026803830794463863, 0.008674194651632683]","[-0.006007364087158573, 0.045447995404672425, 0.012183646532146208]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03835892098236612, 0.026803830794463863, 0.00868637829816483]","[-0.006007364087158573, 0.045447995404672425, 0.012183646532146208]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03835892098236612, 0.026849278789868536, 0.00868637829816483]","[-0.006007364087158573, 0.045447995404672425, 0.012183646532146208]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03836729652343189, 0.026849278789868536, 0.00868637829816483]","[-0.008375541065773484, 0.04681557668618358, 0.012202686689699246]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03836729652343189, 0.026849278789868536, 0.008698580984854529]","[-0.008375541065773484, 0.04681557668618358, 0.012202686689699246]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03836729652343189, 0.02689609436655472, 0.008698580984854529]","[-0.008375541065773484, 0.04681557668618358, 0.012202686689699246]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
"[-0.03837801923338763, 0.02689609436655472, 0.008698580984854529]","[-0.010722709955737764, 0.048076700191048566, 0.01222608902945628]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
