ts," 0.013057258965488289]""","[0.0, 0.0, 0.0]",0.0,0.0.1,0.0.2,0.0.3
"[0.06587732639972241, -0.030256766627822708, 0.0028059086357752187]","[-0.6521097861773018, -0.09231309668079543, 0.020771922458273986]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0652252166135451, -0.030256766627822708, 0.0028059086357752187]","[-0.6521097861773018, -0.09231309668079543, 0.020771922458273986]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0652252166135451, -0.030348950575799023, 0.0028059086357752187]","[-0.6424254842211374, -0.09218394797631466, 0.02093013762363531]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0652252166135451, -0.030348950575799023, 0.002826838773398854]","[-0.6424254842211374, -0.09218394797631466, 0.02093013762363531]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06458279112932397, -0.030348950575799023, 0.002826838773398854]","[-0.6424254842211374, -0.09218394797631466, 0.02093013762363531]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06458279112932397, -0.030440959154705866, 0.002826838773398854]","[-0.6330344615069761, -0.09200857890684366, 0.02108076123876661]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06458279112932397, -0.030440959154705866, 0.0028479195346376206]","[-0.6330344615069761, -0.09200857890684366, 0.02108076123876661]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06394975666781699, -0.030440959154705866, 0.0028479195346376206]","[-0.6330344615069761, -0.09200857890684366, 0.02108076123876661]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06394975666781699, -0.030532752208044144, 0.0028479195346376206]","[-0.6239594688024208, -0.09179305333827797, 0.02121495976366945]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06394975666781699, -0.030532752208044144, 0.00286913449440129]","[-0.6239594688024208, -0.09179305333827797, 0.02121495976366945]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06332579719901457, -0.030532752208044144, 0.00286913449440129]","[-0.6239594688024208, -0.09179305333827797, 0.02121495976366945]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06332579719901457, -0.03062427750574432, 0.00286913449440129]","[-0.6147690261795596, -0.09152529770017556, 0.021343792532161048]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06332579719901457, -0.03062427750574432, 0.002890478286933451]","[-0.6147690261795596, -0.09152529770017556, 0.021343792532161048]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06271102817283501, -0.03062427750574432, 0.002890478286933451]","[-0.6147690261795596, -0.09152529770017556, 0.021343792532161048]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06271102817283501, -0.03071549072526302, 0.002890478286933451]","[-0.6056035212975638, -0.09121321951870154, 0.02146894205403956]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06271102817283501, -0.03071549072526302, 0.0029119472289874907]","[-0.6056035212975638, -0.09121321951870154, 0.02146894205403956]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06210542465153745, -0.03071549072526302, 0.0029119472289874907]","[-0.6056035212975638, -0.09121321951870154, 0.02146894205403956]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06210542465153745, -0.03080635533629693, 0.0029119472289874907]","[-0.5965965027275172, -0.09086461103390703, 0.021591531419541243]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06210542465153745, -0.03080635533629693, 0.002933538760407032]","[-0.5965965027275172, -0.09086461103390703, 0.021591531419541243]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06150882814880993, -0.03080635533629693, 0.002933538760407032]","[-0.5965965027275172, -0.09086461103390703, 0.021591531419541243]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06150882814880993, -0.030896832162293768, 0.002933538760407032]","[-0.5878733949345877, -0.09047682599683943, 0.021710456505666907]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06150882814880993, -0.030896832162293768, 0.002955249216912699]","[-0.5878733949345877, -0.09047682599683943, 0.021710456505666907]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.060920954753875343, -0.030896832162293768, 0.002955249216912699]","[-0.5878733949345877, -0.09047682599683943, 0.021710456505666907]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.060920954753875343, -0.030986885861786363, 0.002955249216912699]","[-0.579461448521272, -0.09005369949259545, 0.021805411441512112]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.060920954753875343, -0.030986885861786363, 0.002977054628354211]","[-0.579461448521272, -0.09005369949259545, 0.021805411441512112]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06034149330535407, -0.030986885861786363, 0.002977054628354211]","[-0.579461448521272, -0.09005369949259545, 0.021805411441512112]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06034149330535407, -0.03107648040123065, 0.002977054628354211]","[-0.5705979180330791, -0.08959453944428625, 0.021902706914155978]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06034149330535407, -0.03107648040123065, 0.002998957335268367]","[-0.5705979180330791, -0.08959453944428625, 0.021902706914155978]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05977089538732099, -0.03107648040123065, 0.002998957335268367]","[-0.5705979180330791, -0.08959453944428625, 0.021902706914155978]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05977089538732099, -0.03116558053497206, 0.002998957335268367]","[-0.5614802761748707, -0.08910013374141199, 0.022001984526164812]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05977089538732099, -0.03116558053497206, 0.0030209593197945317]","[-0.5614802761748707, -0.08910013374141199, 0.022001984526164812]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05920941511114612, -0.03116558053497206, 0.0030209593197945317]","[-0.5614802761748707, -0.08910013374141199, 0.022001984526164812]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05920941511114612, -0.03125415610463336, 0.0030209593197945317]","[-0.5522576048742552, -0.08857556966130123, 0.022104375045740778]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05920941511114612, -0.03125415610463336, 0.0030430636948402725]","[-0.5522576048742552, -0.08857556966130123, 0.022104375045740778]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.058657157506271866, -0.03125415610463336, 0.0030430636948402725]","[-0.5522576048742552, -0.08857556966130123, 0.022104375045740778]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.058657157506271866, -0.031342183738989116, 0.0030430636948402725]","[-0.543136745996757, -0.08802763435575289, 0.022208613363731023]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.058657157506271866, -0.031342183738989116, 0.0030652723082040035]","[-0.543136745996757, -0.08802763435575289, 0.022208613363731023]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05811402076027511, -0.031342183738989116, 0.0030652723082040035]","[-0.543136745996757, -0.08802763435575289, 0.022208613363731023]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05811402076027511, -0.03142963691479512, 0.0030652723082040035]","[-0.5341394891718101, -0.08745317580600293, 0.022294124986574]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05811402076027511, -0.03142963691479512, 0.0030875664331905775]","[-0.5341394891718101, -0.08745317580600293, 0.022294124986574]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0575798812711033, -0.03142963691479512, 0.0030875664331905775]","[-0.5341394891718101, -0.08745317580600293, 0.022294124986574]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0575798812711033, -0.0315164855156922, 0.0030875664331905775]","[-0.5249643984433019, -0.08684860089708257, 0.02238407543533969]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0575798812711033, -0.0315164855156922, 0.003109950508625917]","[-0.5249643984433019, -0.08684860089708257, 0.02238407543533969]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05705491687266, -0.0315164855156922, 0.003109950508625917]","[-0.5249643984433019, -0.08684860089708257, 0.02238407543533969]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05705491687266, -0.031602704439498544, 0.003109950508625917]","[-0.5157468515965408, -0.08621892380634294, 0.022479590537098984]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05705491687266, -0.031602704439498544, 0.003132430099163016]","[-0.5157468515965408, -0.08621892380634294, 0.022479590537098984]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.056539170021063456, -0.031602704439498544, 0.003132430099163016]","[-0.5157468515965408, -0.08621892380634294, 0.022479590537098984]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.056539170021063456, -0.03168827136424765, 0.003132430099163016]","[-0.5066477394094354, -0.08556692474910588, 0.022579770638707797]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.056539170021063456, -0.03168827136424765, 0.003155009869801724]","[-0.5066477394094354, -0.08556692474910588, 0.022579770638707797]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05603252228165402, -0.03168827136424765, 0.003155009869801724]","[-0.5066477394094354, -0.08556692474910588, 0.022579770638707797]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05603252228165402, -0.03177316519993053, 0.003155009869801724]","[-0.4977938860116979, -0.08489383568287961, 0.022683835439432816]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05603252228165402, -0.03177316519993053, 0.003177693705241157]","[-0.4977938860116979, -0.08489383568287961, 0.022683835439432816]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05553472839564232, -0.03177316519993053, 0.003177693705241157]","[-0.4977938860116979, -0.08489383568287961, 0.022683835439432816]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05553472839564232, -0.03185737295909647, 0.003177693705241157]","[-0.48922199219550433, -0.08420775916594125, 0.022760886711725888]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05553472839564232, -0.03185737295909647, 0.0032004545919528827]","[-0.48922199219550433, -0.08420775916594125, 0.022760886711725888]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05504550640344682, -0.03185737295909647, 0.0032004545919528827]","[-0.48922199219550433, -0.08420775916594125, 0.022760886711725888]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05504550640344682, -0.03194087586641581, 0.0032004545919528827]","[-0.48060821461975295, -0.0835029073193369, 0.022845836239989217]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05504550640344682, -0.03194087586641581, 0.003223300428192872]","[-0.48060821461975295, -0.0835029073193369, 0.022845836239989217]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.054564898188827066, -0.03194087586641581, 0.003223300428192872]","[-0.48060821461975295, -0.0835029073193369, 0.022845836239989217]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.054564898188827066, -0.03202365279277713, 0.003223300428192872]","[-0.4720348592565024, -0.08277692636132067, 0.0229391177654077]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.054564898188827066, -0.03202365279277713, 0.0032462395459582796]","[-0.4720348592565024, -0.08277692636132067, 0.0229391177654077]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05409286332957056, -0.03202365279277713, 0.0032462395459582796]","[-0.4720348592565024, -0.08277692636132067, 0.0229391177654077]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05409286332957056, -0.0321056880779328, 0.0032462395459582796]","[-0.46368155088676033, -0.08203528515567104, 0.02303865341881685]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05409286332957056, -0.0321056880779328, 0.0032692781993770965]","[-0.46368155088676033, -0.08203528515567104, 0.02303865341881685]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0536291817786838, -0.0321056880779328, 0.0032692781993770965]","[-0.46368155088676033, -0.08203528515567104, 0.02303865341881685]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0536291817786838, -0.03218697067236765, 0.0032692781993770965]","[-0.4556096689309064, -0.08128259443485053, 0.023145375559727004]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0536291817786838, -0.03218697067236765, 0.0032924235749368235]","[-0.4556096689309064, -0.08128259443485053, 0.023145375559727004]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0531735721097529, -0.03218697067236765, 0.0032924235749368235]","[-0.4556096689309064, -0.08128259443485053, 0.023145375559727004]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0531735721097529, -0.03226748998528015, 0.0032924235749368235]","[-0.44790000620744536, -0.08051931291250258, 0.023237427293352347]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0531735721097529, -0.03226748998528015, 0.003315661002230176]","[-0.44790000620744536, -0.08051931291250258, 0.023237427293352347]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05272567210354545, -0.03226748998528015, 0.003315661002230176]","[-0.44790000620744536, -0.08051931291250258, 0.023237427293352347]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05272567210354545, -0.032347242106053206, 0.003315661002230176]","[-0.4401467703050582, -0.07975212077305366, 0.023333998513598575]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05272567210354545, -0.032347242106053206, 0.0033389950007437744]","[-0.4401467703050582, -0.07975212077305366, 0.023333998513598575]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05228552533324039, -0.032347242106053206, 0.0033389950007437744]","[-0.4401467703050582, -0.07975212077305366, 0.023333998513598575]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05228552533324039, -0.03242622278940918, 0.0033389950007437744]","[-0.4324691967051847, -0.0789806833559753, 0.023434906124092988]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05228552533324039, -0.03242622278940918, 0.0033624299068678674]","[-0.4324691967051847, -0.0789806833559753, 0.023434906124092988]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05185305613653521, -0.03242622278940918, 0.0033624299068678674]","[-0.4324691967051847, -0.0789806833559753, 0.023434906124092988]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05185305613653521, -0.032504433250779126, 0.0033624299068678674]","[-0.4249773521423639, -0.07821046136994442, 0.023540564447301245]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05185305613653521, -0.032504433250779126, 0.0033859704713151686]","[-0.4249773521423639, -0.07821046136994442, 0.023540564447301245]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.051428078784392844, -0.032504433250779126, 0.0033859704713151686]","[-0.4249773521423639, -0.07821046136994442, 0.023540564447301245]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.051428078784392844, -0.032581870486990655, 0.0033859704713151686]","[-0.41774357423857156, -0.07743723621152915, 0.02365028529634954]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.051428078784392844, -0.032581870486990655, 0.003409620756611518]","[-0.41774357423857156, -0.07743723621152915, 0.02365028529634954]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05101033521015427, -0.032581870486990655, 0.003409620756611518]","[-0.41774357423857156, -0.07743723621152915, 0.02365028529634954]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05101033521015427, -0.032658533871367475, 0.003409620756611518]","[-0.41077694047702423, -0.07666338437681969, 0.02377541695288473]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05101033521015427, -0.032658533871367475, 0.003433396173564403]","[-0.41077694047702423, -0.07666338437681969, 0.02377541695288473]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05059955826967725, -0.032658533871367475, 0.003433396173564403]","[-0.41077694047702423, -0.07666338437681969, 0.02377541695288473]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05059955826967725, -0.03273441435463201, 0.003433396173564403]","[-0.40380923052936446, -0.07588048326453295, 0.023901571552191643]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.05059955826967725, -0.03273441435463201, 0.0034572977451165945]","[-0.40380923052936446, -0.07588048326453295, 0.023901571552191643]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.050195749039147884, -0.03273441435463201, 0.0034572977451165945]","[-0.40380923052936446, -0.07588048326453295, 0.023901571552191643]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.050195749039147884, -0.032809510531533546, 0.0034572977451165945]","[-0.3969289725770861, -0.07509617690153875, 0.024030114009186178]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.050195749039147884, -0.032809510531533546, 0.0034813278591257807]","[-0.3969289725770861, -0.07509617690153875, 0.024030114009186178]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0497988200665708, -0.032809510531533546, 0.0034813278591257807]","[-0.3969289725770861, -0.07509617690153875, 0.024030114009186178]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0497988200665708, -0.03288382043004686, 0.0034813278591257807]","[-0.3902312510816186, -0.07430989851331393, 0.024160229802922418]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0497988200665708, -0.03288382043004686, 0.003505488088928703]","[-0.3902312510816186, -0.07430989851331393, 0.024160229802922418]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04940858881548918, -0.03288382043004686, 0.003505488088928703]","[-0.3902312510816186, -0.07430989851331393, 0.024160229802922418]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04940858881548918, -0.03295734440806948, 0.003505488088928703]","[-0.3837765848218322, -0.07352397802262017, 0.024292186456845166]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04940858881548918, -0.03295734440806948, 0.0035297802753855483]","[-0.3837765848218322, -0.07352397802262017, 0.024292186456845166]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04902481223066735, -0.03295734440806948, 0.0035297802753855483]","[-0.3837765848218322, -0.07352397802262017, 0.024292186456845166]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04902481223066735, -0.03303008273896132, 0.0035297802753855483]","[-0.37763812972273214, -0.07273833089183751, 0.024424533829591095]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04902481223066735, -0.03303008273896132, 0.0035542048092151394]","[-0.37763812972273214, -0.07273833089183751, 0.024424533829591095]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.048647174100944615, -0.03303008273896132, 0.0035542048092151394]","[-0.37763812972273214, -0.07273833089183751, 0.024424533829591095]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.048647174100944615, -0.03310203308216787, 0.0035542048092151394]","[-0.37144527014957435, -0.07195034320655463, 0.024557317186048398]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.048647174100944615, -0.03310203308216787, 0.0035787621264011878]","[-0.37144527014957435, -0.07195034320655463, 0.024557317186048398]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04827572883079504, -0.03310203308216787, 0.0035787621264011878]","[-0.37144527014957435, -0.07195034320655463, 0.024557317186048398]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04827572883079504, -0.03317319541527236, 0.0035787621264011878]","[-0.36534005801334285, -0.07116233310448805, 0.02468912620905584]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04827572883079504, -0.03317319541527236, 0.0036034512526102436]","[-0.36534005801334285, -0.07116233310448805, 0.02468912620905584]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0479103887727817, -0.03317319541527236, 0.0036034512526102436]","[-0.36534005801334285, -0.07116233310448805, 0.02468912620905584]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0479103887727817, -0.03324356806941093, 0.0036034512526102436]","[-0.359353154002838, -0.0703726541385688, 0.024820866338586423]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0479103887727817, -0.03324356806941093, 0.00362827211894883]","[-0.359353154002838, -0.0703726541385688, 0.024820866338586423]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04755103561877886, -0.03324356806941093, 0.00362827211894883]","[-0.359353154002838, -0.0703726541385688, 0.024820866338586423]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04755103561877886, -0.03331315621909303, 0.00362827211894883]","[-0.3535862135196563, -0.06958814968210242, 0.02495224818993471]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04755103561877886, -0.03331315621909303, 0.0036532243671387648]","[-0.3535862135196563, -0.06958814968210242, 0.02495224818993471]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.047197449405259204, -0.03331315621909303, 0.0036532243671387648]","[-0.3535862135196563, -0.06958814968210242, 0.02495224818993471]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.047197449405259204, -0.03338196286334984, 0.0036532243671387648]","[-0.34806671725776117, -0.06880664425680527, 0.02509344063433101]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.047197449405259204, -0.03338196286334984, 0.0036783178077730958]","[-0.34806671725776117, -0.06880664425680527, 0.02509344063433101]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04684938268800144, -0.03338196286334984, 0.0036783178077730958]","[-0.34806671725776117, -0.06880664425680527, 0.02509344063433101]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04684938268800144, -0.03344998756526829, 0.0036783178077730958]","[-0.34251831381851283, -0.06802470191845378, 0.025230739599552392]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04684938268800144, -0.03344998756526829, 0.003703548547372648]","[-0.34251831381851283, -0.06802470191845378, 0.025230739599552392]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04650686437418293, -0.03344998756526829, 0.003703548547372648]","[-0.34251831381851283, -0.06802470191845378, 0.025230739599552392]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04650686437418293, -0.03351723203908514, 0.003703548547372648]","[-0.33698117236442837, -0.0672444738168479, 0.02536581609629239]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04650686437418293, -0.03351723203908514, 0.0037289143634689405]","[-0.33698117236442837, -0.0672444738168479, 0.02536581609629239]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0461698832018185, -0.03351723203908514, 0.0037289143634689405]","[-0.33698117236442837, -0.0672444738168479, 0.02536581609629239]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0461698832018185, -0.03358369917835701, 0.0037289143634689405]","[-0.3315627033158991, -0.06646713927187242, 0.02549766952456749]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0461698832018185, -0.03358369917835701, 0.003754412032993508]","[-0.3315627033158991, -0.06646713927187242, 0.02549766952456749]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0458383204985026, -0.03358369917835701, 0.003754412032993508]","[-0.3315627033158991, -0.06646713927187242, 0.02549766952456749]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0458383204985026, -0.03364939332924752, 0.003754412032993508]","[-0.32631636570124717, -0.06569415089050651, 0.025626636224077275]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0458383204985026, -0.03364939332924752, 0.0037800386692175853]","[-0.32631636570124717, -0.06569415089050651, 0.025626636224077275]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.045512004132801355, -0.03364939332924752, 0.0037800386692175853]","[-0.32631636570124717, -0.06569415089050651, 0.025626636224077275]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.045512004132801355, -0.033714318709861905, 0.0037800386692175853]","[-0.3212910652448109, -0.06492538061438763, 0.025773791400241115]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.045512004132801355, -0.033714318709861905, 0.0038058124606178264]","[-0.3212910652448109, -0.06492538061438763, 0.025773791400241115]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
